,pm25,pm10,temp,rh,co,Date,divID
0,109.00972380303028,249.4746539848485,28.943632106060594,52.35972657575756,0.1902319090909091,2020-11-10 19:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
1,141.56208032799998,324.37348829599995,28.417102951999965,54.19660714400004,0.204125128,2020-11-10 20:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
2,137.7015598730159,303.1190270079365,27.77722001587303,50.69584630158729,0.16150848412698413,2020-11-10 21:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
3,121.34174138931296,281.8107970839696,27.25669751908391,49.8798751374046,0.2403911832061067,2020-11-10 22:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
4,129.82424742857143,293.12271126190484,26.873040095238046,53.440809579365045,0.25474109523809524,2020-11-10 23:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
5,125.70763338582675,277.61215131496067,26.103629314960628,55.303097322834645,0.2518311732283466,2020-11-11 00:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
6,106.7365662444444,220.5154722962963,25.501491977777746,53.831859859259254,0.1909092222222222,2020-11-11 01:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
7,98.33826170542636,188.17138024806198,25.50149030232555,48.566047426356576,0.11830176744186065,2020-11-11 02:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
8,87.80844979687497,166.15428805468736,25.501492015624965,44.81711441406249,0.11449400000000015,2020-11-11 03:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
9,89.547196936,174.72193338399998,25.23645903199999,43.59965588000001,0.11449400000000015,2020-11-11 04:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
10,93.02907176744188,170.68659903100783,24.814299643410862,42.43900106201551,0.11449400000000015,2020-11-11 05:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
11,93.92597206249998,181.06983832031253,24.469717320312476,43.35126609374999,0.12617250781250006,2020-11-11 06:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
12,101.25767948062023,216.26735951162786,24.9313473488372,42.341607612403116,0.1464158217054264,2020-11-11 07:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
13,116.21259529999998,277.50788913846174,28.044070907692326,36.18011955384613,0.17862440769230772,2020-11-11 08:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
14,121.98057653076923,297.86794381538465,31.951537961538442,27.884927069230766,0.15108266153846164,2020-11-11 09:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
15,130.58278082812504,330.6072494531249,33.592483312500036,25.96410871093749,0.13377746093750026,2020-11-11 10:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
16,113.51137721212127,274.1425084646464,35.26148387878785,23.353938232323237,0.1208884747474748,2020-11-11 11:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
17,84.39727340740741,225.10642411111098,38.35466379629629,19.00968785185185,0.11926300000000001,2020-11-11 12:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
18,75.06928797692309,158.34905001538453,39.879228353846116,17.08871940769231,0.15507119230769228,2020-11-11 13:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
19,79.69112131250003,176.04189086718753,41.60887208593748,16.494299328124995,0.2116859375,2020-11-11 14:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
20,83.96753067175574,203.15531410687032,40.27279887022899,18.292042778625948,0.2400788320610688,2020-11-11 15:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
21,84.20378647244095,201.18272158267715,36.562328023622,23.271583299212605,0.22482934645669292,2020-11-11 16:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
22,99.65470143846156,255.4763098692307,32.27610073076925,38.45204338461536,0.2887577307692309,2020-11-11 17:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
23,97.78543443548382,228.74851509677418,29.48397150000002,45.47172601612903,0.26504845161290325,2020-11-11 18:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
24,95.27166658095236,208.3250392285715,27.54165133333333,54.199680714285726,0.3484868380952381,2020-11-11 19:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
25,94.75797838524588,206.5994977540984,25.53694528688524,64.24530313934426,0.4187742540983609,2020-11-11 20:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
26,107.13549694262295,241.61469073770485,24.68472221311475,65.4155896557377,0.4453913196721312,2020-11-11 21:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
27,99.88294651639342,228.1455477131148,24.121589770491795,61.508306114754106,0.4429577950819673,2020-11-11 22:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
28,84.76212158196726,182.3581783032786,24.01036933606556,56.528561434426244,0.4000669999999997,2020-11-11 23:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
29,77.32264406557377,151.94486742622948,23.87274134426229,52.6104891147541,0.3728790245901638,2020-11-12 00:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
30,67.00114500819674,117.55765031967216,23.72445446721312,49.06487677868851,0.3424057704918033,2020-11-12 01:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
31,64.37809323577234,103.12330968292679,23.562476601626013,48.10530749593494,0.3185064146341465,2020-11-12 02:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
32,60.75693272131147,90.95174077868856,23.42102813934427,46.317466065573775,0.30054468032786874,2020-11-12 03:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
33,62.596642235849075,99.63088556603778,23.11829303773584,47.921914254716995,0.31249771698113205,2020-11-12 04:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
34,67.89169910569109,118.417723699187,22.626707512195125,50.54271043902438,0.3340235284552845,2020-11-12 05:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
35,67.98346947107437,128.40444943801648,22.01453100826446,53.4082686446281,0.3500941570247933,2020-11-12 06:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
36,82.0739397606838,183.54041909401715,22.081973521367523,55.55189713675213,0.3842120769230768,2020-11-12 07:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
37,89.31893903225809,212.8366695564516,23.91849045161291,52.835197475806424,0.3940204435483869,2020-11-12 08:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
38,91.18828127272734,217.33782042975216,26.510240991735525,48.03592970247932,0.3953467355371901,2020-11-12 09:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
39,83.56578818852459,202.9730962049181,27.41289173770492,45.818307237704936,0.3823302786885245,2020-11-12 10:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
40,88.6313563196721,223.23892802459002,29.441296959016398,42.68397609836069,0.3912179590163936,2020-11-12 11:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
41,83.18618704958678,197.9811750991735,31.896343396694213,38.133686256198345,0.3784357190082645,2020-11-12 12:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
42,80.33023461475409,184.5381124754098,30.839015409836076,45.8461258032787,0.3649568032786885,2020-11-12 13:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
43,73.77652027868857,160.67873943442626,30.03300581147541,50.421203401639346,0.3629955245901639,2020-11-12 14:00:00,PAQS-1bc18da9-c69e-41c6-b6fa-e7bd99223c22
